,User,Topic,Category,Label,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
8574,67,3,0,ks1a5k2_1a,173,16234636,3,0,3060,-1
8575,67,3,0,ks1a5,4,16234809,4,0,161319,-1
8576,67,-1,0,ks1c,2,16234813,1,0,3062,-1
8577,67,3,0,ks1a5,4,16234815,4,0,161323,-1
8578,67,-1,0,ks1a,3,16234819,6,0,161326,-1
8579,67,-1,0,ks1c,8,16234822,1,0,3070,-1
8580,67,0,0,ks1c1ue3_1,47,16234830,2,0,3117,0
8581,67,-1,0,ks1c,4,16234877,1,0,3121,-1
8582,67,0,0,ks1c1ue1_1,27,16234881,2,0,3148,1
8583,67,-1,0,ks1c,8,16234908,1,0,3156,-1
8584,67,0,0,ks1c1ue6_1,28,16234916,2,0,3184,0
8585,67,-1,0,ks1c,4,16234944,1,0,3188,-1
8586,67,0,0,ks1c1ue8_1,175,16234948,2,0,3363,1
8587,67,-1,0,ks1c,7,16235123,1,0,3370,-1
8588,67,0,0,ks1c1ue8_1,49,16235130,2,0,3419,1
8589,67,-1,0,ks1c,5346,16235179,1,0,8765,-1
8590,67,-1,0,Startseite,20,16240525,6,0,161346,-1
8591,67,-1,0,Tour,6,16240545,6,0,161352,-1
8592,67,-1,0,Übersicht,315,16240551,6,0,161667,-1
8593,67,-1,0,Startseite,18,16240866,6,0,161685,-1
8594,67,-1,0,Tour,3,16240884,6,0,161688,-1
8595,67,-1,0,Übersicht,11,16240887,6,0,161699,-1
8596,67,-1,0,ks1e,4,16240898,6,0,161703,-1
8597,67,-1,0,ks1ev1,1097,16240902,0,0,9862,-1
8598,67,-1,0,Rückmeldungen,31,16241999,0,0,9893,-1
8599,67,-1,0,Rückmeldungen,14,16242030,0,0,9907,-1
8600,67,-1,0,Startseite,8,16242044,6,0,161711,-1
8601,67,-1,0,Tour,2,16242052,6,0,161713,-1
8602,67,-1,0,Übersicht,12,16242054,6,0,161725,-1
8603,67,-1,1,ks2e,4,16242066,6,0,161729,-1
8604,67,-1,1,ks2ev1,1510,16242070,0,0,11417,-1
8605,67,-1,1,Rückmeldungen,10,16243580,0,0,11427,-1
8606,67,-1,1,Rückmeldungen,65,16243590,0,0,11492,-1
8607,67,-1,1,Übersicht,7,16243655,6,0,161736,-1
8608,67,-1,1,ks2e,4,16243662,6,0,161740,-1
8609,67,-1,1,Übersicht,5,16243666,6,0,161745,-1
8610,67,-1,1,ks2f,2,16243671,6,1,161747,-1
8611,67,-1,1,ks2fv1,74,16243673,0,1,11566,-1
8612,67,-1,1,ks2f,2,16243747,6,1,161749,-1
8613,67,-1,1,ks2fv1,7,16243749,0,1,11573,-1
8614,67,-1,1,ks2f,3,16243756,6,1,161752,-1
8615,67,-1,1,Übersicht,8,16243759,6,1,161760,-1
8616,67,-1,1,ks2b,3,16243767,6,1,161763,-1
8617,67,10,1,ks2b1,121,16243770,4,1,161884,-1
8618,67,10,1,ks2b1b1_1a,69,16243891,5,1,161953,-1
8619,67,10,1,ks2b1,46,16243960,4,1,161999,-1
8620,67,10,1,ks2b1b2_1,20,16244006,5,1,162019,-1
8621,67,10,1,ks2b1,36,16244026,4,1,162055,-1
8622,67,10,1,ks2b1b3_1,38,16244062,5,1,162093,-1
8623,67,10,1,ks2b1,19,16244100,4,1,162112,-1
8624,67,10,1,ks2b1b4_1,5,16244119,5,1,162117,-1
8625,67,10,1,ks2b1,13,16244124,4,1,162130,-1
8626,67,10,1,ks2b1k1_1a,65,16244137,3,1,11638,-1
8627,67,10,1,ks2b1,15,16244202,4,1,162145,-1
8628,67,10,1,ks2b1k2_1a,98,16244217,3,1,11736,-1
8629,67,10,1,ks2b1,169,16244315,4,1,162314,-1
8630,67,10,1,ks2b1k3_1a,49,16244484,3,1,11785,-1
8631,67,10,1,ks2b1,24,16244533,4,1,162338,-1
8632,67,10,1,ks2b1k4_1a,61,16244557,3,1,11846,-1
8633,67,10,1,ks2b1,5,16244618,4,1,162343,-1
8634,67,-1,1,ks2b,5,16244623,6,1,162348,-1
8635,67,-1,1,Übersicht,8,16244628,6,1,162356,-1
8636,67,-1,1,ks2f,3,16244636,6,1,162359,-1
8637,67,-1,1,ks2fv1,774,16244639,0,1,12620,-1
8638,67,-1,1,Rückmeldungen,11,16245413,0,1,12631,-1
8639,67,-1,1,Rückmeldungen,15,16245424,0,1,12646,-1
8640,67,-1,1,Rückmeldungen,38,16245439,0,1,12684,-1
8641,67,-1,1,Rückmeldungen,29,16245477,0,1,12713,-1
8642,67,-1,1,Übersicht,0,16245506,6,1,162359,-1
8643,68,-1,1,Startseite,25,16070393,6,1,25,-1
8644,68,-1,1,Tour,15,16070418,6,1,40,-1
8645,68,-1,1,Übersicht,15,16070433,6,1,55,-1
8646,68,-1,0,ks1a,6,16070448,6,0,61,-1
8647,68,0,0,ka1a1,94,16070454,4,0,155,-1
8648,68,0,0,ks1a1b1_1a,53,16070548,5,0,208,-1
8649,68,0,0,ka1a1,10,16070601,4,0,218,-1
8650,68,0,0,ks1a1b2_1a,34,16070611,5,0,252,-1
8651,68,0,0,ka1a1,10,16070645,4,0,262,-1
8652,68,0,0,ks1a1k1_1a,172,16070655,3,0,172,-1
8653,68,0,0,ks1a1b1_1a,25,16070827,5,0,287,-1
8654,68,0,0,ka1a1,9,16070852,4,0,296,-1
8655,68,0,0,ks1a1k2_1a,142,16070861,3,0,314,-1
8656,68,0,0,ks1a1k3_1a,69,16071003,3,0,383,-1
8657,68,0,0,ka1a1,7,16071072,4,0,303,-1
8658,68,0,0,ks1a1k3_1a,129,16071079,3,0,512,-1
8659,68,0,0,ks1a1k4_1a,69,16071208,3,0,581,-1
8660,68,1,0,ks1a2,66,16071277,4,0,369,-1
8661,68,1,0,ks1a2b1_1a,79,16071343,5,0,448,-1
8662,68,1,0,ks1a2,15,16071422,4,0,463,-1
8663,68,1,0,ks1a2b2_1a,44,16071437,5,0,507,-1
8664,68,1,0,ks1a2,9,16071481,4,0,516,-1
8665,68,1,0,ks1a2b3_1a,78,16071490,5,0,594,-1
8666,68,1,0,ks1a2,9,16071568,4,0,603,-1
8667,68,1,0,ks1a2b4_1a,64,16071577,5,0,667,-1
8668,68,1,0,ks1a2,7,16071641,4,0,674,-1
8669,68,1,0,ks1a2k1_1a,58,16071648,3,0,639,-1
8670,68,1,0,ks1a2,19,16071706,4,0,693,-1
8671,68,1,0,ks1a2b3_1a,18,16071725,5,0,711,-1
8672,68,1,0,ks1a2,6,16071743,4,0,717,-1
8673,68,1,0,ks1a2k1_1a,159,16071749,3,0,798,-1
8674,68,1,0,ks1a2k2_1a,102,16071908,3,0,900,-1
8675,68,1,0,ks1a2k3_1a,156,16072010,3,0,1056,-1
8676,68,1,0,ks1a2,12,16072166,4,0,729,-1
8677,68,1,0,ks1a2k3_1a,36,16072178,3,0,1092,-1
8678,68,1,0,ks1a2,16,16072214,4,0,745,-1
8679,68,1,0,ks1a2k4_1a,32,16072230,3,0,1124,-1
8680,68,1,0,ks1a2,5,16072262,4,0,750,-1
8681,68,2,0,ks1a4,44,16072267,4,0,794,-1
8682,68,1,0,ks1a2,13,16072311,4,0,807,-1
8683,68,1,0,ks1a2k3_1a,62,16072324,3,0,1186,-1
8684,68,1,0,ks1a2,30,16072386,4,0,837,-1
8685,68,2,0,ks1a4,47,16072416,4,0,884,-1
8686,68,2,0,ks1a4b1_1a,17,16072463,5,0,901,-1
8687,68,2,0,ks1a4,9,16072480,4,0,910,-1
8688,68,2,0,ks1a4b2_1a,8,16072489,5,0,918,-1
8689,68,2,0,ks1a4,17,16072497,4,0,935,-1
8690,68,2,0,ks1a4b3_1a,6,16072514,5,0,941,-1
8691,68,2,0,ks1a4,8,16072520,4,0,949,-1
8692,68,2,0,ks1a4b4_1a,36,16072528,5,0,985,-1
8693,68,2,0,ks1a4,27,16072564,4,0,1012,-1
8694,68,2,0,ks1a4k1_1a,109,16072591,3,0,1295,-1
8695,68,2,0,ks1a4k2_1a,71,16072700,3,0,1366,-1
8696,68,2,0,ks1a4k3_1a,73,16072771,3,0,1439,-1
8697,68,2,0,ks1a4k4_1a,99,16072844,3,0,1538,-1
8698,68,3,0,ks1a5,270,16072943,4,0,1282,-1
8699,68,3,0,ks1a5b1_1a,23,16073213,5,0,1305,-1
8700,68,3,0,ks1a5,8,16073236,4,0,1313,-1
8701,68,3,0,ks1a5b2_1a,15,16073244,5,0,1328,-1
8702,68,3,0,ks1a5,7,16073259,4,0,1335,-1
8703,68,3,0,ks1a5b3_1a,16,16073266,5,0,1351,-1
8704,68,3,0,ks1a5,8,16073282,4,0,1359,-1
8705,68,3,0,ks1a5b4_1a,34,16073290,5,0,1393,-1
8706,68,3,0,ks1a5,9,16073324,4,0,1402,-1
8707,68,3,0,ks1a5k1_1a,69,16073333,3,0,1607,-1
8708,68,3,0,ks1a5k2_1a,112,16073402,3,0,1719,-1
8709,68,3,0,ks1a5k4_1a,85,16073514,3,0,1804,-1
8710,68,-1,0,ks1a,7,16073599,6,0,1409,-1
8711,68,-1,0,ks1e,8,16073606,6,0,1417,-1
8712,68,-1,0,ks1ev1,892,16073614,0,0,2696,-1
8713,68,-1,0,Rückmeldungen,36,16074506,0,0,2732,-1
8714,68,-1,0,Rückmeldungen,54,16074542,0,0,2786,-1
8715,68,-1,0,ks1e,6,16074596,6,0,1423,-1
8716,68,-1,0,Übersicht,8,16074602,6,0,1431,-1
8717,68,-1,1,ks2a,3,16074610,6,0,1434,-1
8718,68,4,1,ks2a1,66,16074613,4,0,1500,-1
8719,68,4,1,ks2a1b1_1a,22,16074679,5,0,1522,-1
8720,68,4,1,ks2a1,9,16074701,4,0,1531,-1
8721,68,4,1,ks2a1b2_1a,19,16074710,5,0,1550,-1
8722,68,4,1,ks2a1,6,16074729,4,0,1556,-1
8723,68,4,1,ks2a1b3_1a,19,16074735,5,0,1575,-1
8724,68,4,1,ks2a1,6,16074754,4,0,1581,-1
8725,68,4,1,ks2a1b4_1a,24,16074760,5,0,1605,-1
8726,68,4,1,ks2a1,8,16074784,4,0,1613,-1
8727,68,4,1,ks2a1k1_1a,56,16074792,3,0,2842,-1
8728,68,5,1,ks2a2,64,16074848,4,0,1677,-1
8729,68,5,1,ks2a2b1_1a,9,16074912,5,0,1686,-1
8730,68,5,1,ks2a2,6,16074921,4,0,1692,-1
8731,68,5,1,ks2a2b2_1a,10,16074927,5,0,1702,-1
8732,68,5,1,ks2a2,11,16074937,4,0,1713,-1
8733,68,5,1,ks2a2k4_1a,39,16074948,3,0,2881,-1
8734,68,5,1,ks2a2,3,16074987,4,0,1716,-1
8735,68,6,1,ks2a3,32,16074990,4,0,1748,-1
8736,68,6,1,ks2a3b4_1a,19,16075022,5,0,1767,-1
8737,68,6,1,ks2a3,9,16075041,4,0,1776,-1
8738,68,6,1,ks2a3k4_1a,85,16075050,3,0,2966,-1
8739,68,6,1,ks2a3k3_1a,81,16075135,3,0,3047,-1
8740,68,7,1,ks2a4,7,16075216,4,0,1783,-1
8741,68,6,1,ks2a3,4,16075223,4,0,1787,-1
8742,68,7,1,ks2a4,32,16075227,4,0,1819,-1
8743,68,7,1,ks2a4b4_1a,18,16075259,5,0,1837,-1
8744,68,7,1,ks2a4,8,16075277,4,0,1845,-1
8745,68,7,1,ks2a4b3_1a,33,16075285,5,0,1878,-1
8746,68,7,1,ks2a4,9,16075318,4,0,1887,-1
8747,68,7,1,ks2a4k4_1a,8,16075327,3,0,3055,-1
8748,68,7,1,ks2a4,22,16075335,4,0,1909,-1
8749,68,7,1,ks2a4k2_1a,38,16075357,3,0,3093,-1
8750,68,8,1,ks2a5,56,16075395,4,0,1965,-1
8751,68,8,1,ks2a5b4_1a,40,16075451,5,0,2005,-1
8752,68,8,1,ks2a5,11,16075491,4,0,2016,-1
8753,68,8,1,ks2a5b3_1a,16,16075502,5,0,2032,-1
8754,68,8,1,ks2a5,17,16075518,4,0,2049,-1
8755,68,8,1,ks2a5k4_1a,31,16075535,3,0,3124,-1
8756,68,-1,1,ks2a,193,16075566,6,0,2242,-1
8757,68,-1,1,Logout,103087,16075759,6,0,105329,-1
8758,68,-1,1,Startseite,26,16178846,6,0,105355,-1
8759,68,-1,1,Tour,8,16178872,6,0,105363,-1
8760,68,-1,1,Übersicht,9,16178880,6,0,105372,-1
8761,68,-1,2,ks3a,3,16178889,6,0,105375,-1
8762,68,13,2,bs3a1,33,16178892,4,0,105408,-1
8763,68,-1,1,ks2a,3,16178925,6,0,105411,-1
8764,68,4,1,ks2a1,19,16178928,4,0,105430,-1
8765,68,-1,2,ks3a,2,16178947,6,0,105432,-1
8766,68,13,2,bs3a1,63,16178949,4,0,105495,-1
8767,68,13,2,ks3a1b1_1a,9,16179012,5,0,105504,-1
8768,68,13,2,bs3a1,7,16179021,4,0,105511,-1
8769,68,13,2,ks3a1b2_1a,14,16179028,5,0,105525,-1
8770,68,13,2,bs3a1,5,16179042,4,0,105530,-1
8771,68,13,2,ks3a1b3_1a,21,16179047,5,0,105551,-1
8772,68,13,2,bs3a1,5,16179068,4,0,105556,-1
8773,68,13,2,ks3a1b4_1a,39,16179073,5,0,105595,-1
8774,68,13,2,bs3a1,8,16179112,4,0,105603,-1
8775,68,13,2,ks3a1k4_1a,86,16179120,3,0,3210,-1
8776,68,13,2,bs3a1,6,16179206,4,0,105609,-1
8777,68,13,2,ks3a1k2_1a,43,16179212,3,0,3253,-1
8778,68,15,2,ks3a7,174,16179255,4,0,105783,-1
8779,68,15,2,ks3a2b1_1a,28,16179429,5,0,105811,-1
8780,68,17,2,ks3a3,5,16179457,4,0,105816,-1
8781,68,15,2,ks3a2b2_1a,28,16179462,5,0,105844,-1
8782,68,17,2,ks3a3,7,16179490,4,0,105851,-1
8783,68,15,2,ks3a2b3_1a,73,16179497,5,0,105924,-1
8784,68,17,2,ks3a3,10,16179570,4,0,105934,-1
8785,68,14,2,ks3a3a,43,16179580,3,0,3296,-1
8786,68,14,2,ks3a3b4_1a,29,16179623,5,0,105963,-1
8787,68,14,2,ks3a3a,17,16179652,3,0,3313,-1
8788,68,14,2,ks3a3b1_1a,27,16179669,5,0,105990,-1
8789,68,14,2,ks3a3a,3,16179696,3,0,3316,-1
8790,68,18,2,ks3a4,61,16179699,4,0,106051,-1
8791,68,18,2,ks3a4b4_1a,32,16179760,5,0,106083,-1
8792,68,18,2,ks3a4,4,16179792,4,0,106087,-1
8793,68,-1,2,ks3a,5,16179796,6,0,106092,-1
8794,68,-1,2,Übersicht,17,16179801,6,0,106109,-1
8795,68,-1,2,ks3e,3,16179818,6,0,106112,-1
8796,68,-1,2,ks3ev1,1630,16179821,0,0,4946,-1
8797,68,-1,2,Rückmeldungen,10,16181451,0,0,4956,-1
8798,68,-1,2,Rückmeldungen,6,16181461,0,0,4962,-1
8799,68,-1,2,ks3e,3,16181467,6,0,106115,-1
8800,68,-1,2,ks3ev2,852,16181470,0,0,5814,-1
8801,68,-1,2,Rückmeldungen,0,16182322,0,0,5814,-1
8802,69,-1,2,Startseite,238,16070129,6,0,238,-1
8803,69,-1,2,Tour,5,16070367,6,0,243,-1
8804,69,-1,2,Übersicht,19,16070372,6,0,262,-1
8805,69,-1,0,ks1a,28,16070391,6,0,290,-1
8806,69,0,0,ka1a1,102,16070419,4,0,392,-1
8807,69,0,0,ks1a1b1_1a,95,16070521,5,0,487,-1
8808,69,0,0,ka1a1,17,16070616,4,0,504,-1
8809,69,0,0,ks1a1k1_1a,60,16070633,3,0,60,-1
8810,69,0,0,ka1a1,42,16070693,4,0,546,-1
8811,69,0,0,ks1a1b2_1a,29,16070735,5,0,575,-1
8812,69,0,0,ka1a1,22,16070764,4,0,597,-1
8813,69,0,0,ks1a1k2_1a,75,16070786,3,0,135,-1
8814,69,0,0,ks1a1b3_1a,60,16070861,5,0,657,-1
8815,69,0,0,ka1a1,6,16070921,4,0,663,-1
8816,69,0,0,ks1a1b4_1a,50,16070927,5,0,713,-1
8817,69,0,0,ka1a1,24,16070977,4,0,737,-1
8818,69,0,0,ks1a1k4_1a,46,16071001,3,0,181,-1
8819,69,0,0,ka1a1,5,16071047,4,0,742,-1
8820,69,-1,0,ks1a,6,16071052,6,0,748,-1
8821,69,-1,0,ks1c,59,16071058,1,0,240,-1
8822,69,0,0,ks1c1ue3_1,132,16071117,2,0,372,0
8823,69,-1,0,ks1c,7,16071249,1,0,379,-1
8824,69,0,0,ks1c1ue3_1,21,16071256,2,0,400,0
8825,69,0,0,ks1c1ue3_1,273,16071277,2,0,673,0
8826,69,3,0,ks1c6ue1_1,127,16071550,2,0,800,1
8827,69,-1,1,ks2c,8,16071677,1,0,808,-1
8828,69,-1,1,Übersicht,31,16071685,6,0,779,-1
8829,69,-1,1,ks2a,9,16071716,6,0,788,-1
8830,69,4,1,ks2a1,179,16071725,4,0,967,-1
8831,69,4,1,ks2a1b1_1a,104,16071904,5,0,1071,-1
8832,69,4,1,ks2a1,22,16072008,4,0,1093,-1
8833,69,4,1,ks2a1b2_1a,63,16072030,5,0,1156,-1
8834,69,4,1,ks2a1,24,16072093,4,0,1180,-1
8835,69,4,1,ks2a1b3_1a,52,16072117,5,0,1232,-1
8836,69,4,1,ks2a1,31,16072169,4,0,1263,-1
8837,69,4,1,ks2a1b4_1a,69,16072200,5,0,1332,-1
8838,69,4,1,ks2a1,21,16072269,4,0,1353,-1
8839,69,4,1,ks2a1k1_1a,39,16072290,3,0,847,-1
8840,69,4,1,ks2a1,29,16072329,4,0,1382,-1
8841,69,4,1,ks2a1k2_1a,121,16072358,3,0,968,-1
8842,69,4,1,ks2a1,12,16072479,4,0,1394,-1
8843,69,-1,1,ks2c,49,16072491,1,0,1017,-1
8844,69,8,1,ks2c5ue8_1,115,16072540,2,0,1132,1
8845,69,-1,1,ks2c,14,16072655,1,0,1146,-1
8846,69,8,1,ks2c5ue9_1,114,16072669,2,0,1260,1
8847,69,-1,1,ks2c5ue7,77,16072783,2,0,1337,-1
8848,69,-1,1,ks2c,12,16072860,1,0,1349,-1
8849,69,5,1,ks2c5ue5_1,77,16072872,2,0,1426,1
8850,69,8,1,ks2c5ue6_1,81,16072949,2,0,1507,1
8851,69,8,1,ks2c5ue12_1,95,16073030,2,0,1602,1
8852,69,-1,1,ks2e,28,16073125,6,0,1422,-1
8853,69,-1,1,ks2ev1,263,16073153,0,0,1865,-1
8854,69,-1,1,Übersicht,14,16073416,6,0,1436,-1
8855,69,-1,3,kd1a,4,16073430,6,0,1440,-1
8856,69,21,3,kd1a2,96,16073434,4,0,1536,-1
8857,69,21,3,kd1a2b1_1a,43,16073530,5,0,1579,-1
8858,69,21,3,kd1a2,49,16073573,4,0,1628,-1
8859,69,21,3,kd1a2b3_1a,40,16073622,5,0,1668,-1
8860,69,21,3,kd1a2,26,16073662,4,0,1694,-1
8861,69,21,3,kd1a2b4_1a,21,16073688,5,0,1715,-1
8862,69,21,3,kd1a2,6,16073709,4,0,1721,-1
8863,69,-1,3,kd1a,9,16073715,6,0,1730,-1
8864,69,-1,3,Übersicht,9,16073724,6,0,1739,-1
8865,69,-1,4,kd2a,4,16073733,6,0,1743,-1
8866,69,22,4,kd2a4,24,16073737,4,0,1767,-1
8867,69,-1,4,Übersicht,5,16073761,6,0,1772,-1
8868,69,-1,5,kd3a,7,16073766,6,0,1779,-1
8869,69,28,5,kd3a2,22,16073773,4,0,1801,-1
8870,69,28,5,kd3a2b1_1a,16,16073795,5,0,1817,-1
8871,69,28,5,kd3a2,6,16073811,4,0,1823,-1
8872,69,-1,5,kd3a,4,16073817,6,0,1827,-1
8873,69,-1,5,Übersicht,5,16073821,6,0,1832,-1
8874,69,-1,0,ks1a,6,16073826,6,0,1838,-1
8875,69,3,0,ks1a5,13,16073832,4,0,1851,-1
8876,69,-1,0,ks1a,4,16073845,6,0,1855,-1
8877,69,-1,0,Übersicht,11,16073849,6,0,1866,-1
8878,69,-1,1,ks2a,7,16073860,6,0,1873,-1
8879,69,6,1,ks2a3,72,16073867,4,0,1945,-1
8880,69,6,1,ks2a3b1_1a,10,16073939,5,0,1955,-1
8881,69,6,1,ks2a3,7,16073949,4,0,1962,-1
8882,69,6,1,ks2a3b2_1a,11,16073956,5,0,1973,-1
8883,69,6,1,ks2a3,8,16073967,4,0,1981,-1
8884,69,6,1,ks2a3b3_1a,10,16073975,5,0,1991,-1
8885,69,6,1,ks2a3,16,16073985,4,0,2007,-1
8886,69,6,1,ks2a3b4_1a,51,16074001,5,0,2058,-1
8887,69,6,1,ks2a3,7,16074052,4,0,2065,-1
8888,69,7,1,ks2a4,46,16074059,4,0,2111,-1
8889,69,7,1,ks2a4b1_1a,81,16074105,5,0,2192,-1
8890,69,7,1,ks2a4,17,16074186,4,0,2209,-1
8891,69,7,1,ks2a4b2_1a,5,16074203,5,0,2214,-1
8892,69,7,1,ks2a4,41,16074208,4,0,2255,-1
8893,69,7,1,ks2a4b3_1a,31,16074249,5,0,2286,-1
8894,69,7,1,ks2a4,23,16074280,4,0,2309,-1
8895,69,7,1,ks2a4b4_1a,55,16074303,5,0,2364,-1
8896,69,7,1,ks2a4,4,16074358,4,0,2368,-1
8897,69,8,1,ks2a5,40,16074362,4,0,2408,-1
8898,69,8,1,ks2a5b1_1a,30,16074402,5,0,2438,-1
8899,69,8,1,ks2a5,16,16074432,4,0,2454,-1
8900,69,8,1,ks2a5b2_1a,42,16074448,5,0,2496,-1
8901,69,8,1,ks2a5,26,16074490,4,0,2522,-1
8902,69,8,1,ks2a5b3_1a,38,16074516,5,0,2560,-1
8903,69,8,1,ks2a5,23,16074554,4,0,2583,-1
8904,69,8,1,ks2a5b4_1a,16,16074577,5,0,2599,-1
8905,69,8,1,ks2a5,6,16074593,4,0,2605,-1
8906,69,-1,1,ks2a,4,16074599,6,0,2609,-1
8907,69,-1,1,Übersicht,6,16074603,6,0,2615,-1
8908,69,-1,2,ks3a,6,16074609,6,0,2621,-1
8909,69,13,2,bs3a1,142,16074615,4,0,2763,-1
8910,69,13,2,ks3a1b1_1a,26,16074757,5,0,2789,-1
8911,69,13,2,bs3a1,17,16074783,4,0,2806,-1
8912,69,13,2,ks3a1b3_1a,32,16074800,5,0,2838,-1
8913,69,13,2,bs3a1,30,16074832,4,0,2868,-1
8914,69,13,2,ks3a1b4_1a,21,16074862,5,0,2889,-1
8915,69,13,2,bs3a1,4,16074883,4,0,2893,-1
8916,69,15,2,ks3a7,658,16074887,4,0,3551,-1
8917,69,17,2,ks3a2,206,16075545,4,0,3757,-1
8918,69,-1,2,Logout,11,16075751,6,0,3768,-1
8919,69,-1,2,Logout,164243,16075762,6,0,168011,-1
8920,69,-1,2,Startseite,33,16240005,6,0,168044,-1
8921,69,-1,2,Tour,35,16240038,6,0,168079,-1
8922,69,-1,2,Übersicht,24,16240073,6,0,168103,-1
8923,69,-1,5,kd3a,4,16240097,6,0,168107,-1
8924,69,28,5,kd3a2,440,16240101,4,0,168547,-1
8925,69,28,5,kd3a2b1_1a,48,16240541,5,0,168595,-1
8926,69,28,5,kd3a2,33,16240589,4,0,168628,-1
8927,69,28,5,kd3a2b2_1a,86,16240622,5,0,168714,-1
8928,69,28,5,kd3a2,13,16240708,4,0,168727,-1
8929,69,28,5,kd3a2b3_1a,69,16240721,5,0,168796,-1
8930,69,28,5,kd3a2,19,16240790,4,0,168815,-1
8931,69,28,5,kd3a2k1_1a,168,16240809,3,0,2033,-1
8932,69,28,5,kd3a2,80,16240977,4,0,168895,-1
8933,69,28,5,kd3a2k2_1a,17,16241057,3,0,2050,-1
8934,69,28,5,kd3a2,51,16241074,4,0,168946,-1
8935,69,28,5,kd3a2k3_1a,78,16241125,3,0,2128,-1
8936,69,28,5,kd3a2,56,16241203,4,0,169002,-1
8937,69,28,5,kd3a2k4_1a,90,16241259,3,0,2218,-1
8938,69,28,5,kd3a2,4,16241349,4,0,169006,-1
8939,69,29,5,kd3a3,163,16241353,4,0,169169,-1
8940,69,30,5,kd3a4,59,16241516,4,0,169228,-1
8941,69,31,5,kd3a5,59,16241575,4,0,169287,-1
8942,69,-1,5,kd3a,54,16241634,6,0,169341,-1
8943,69,-1,5,Übersicht,8,16241688,6,0,169349,-1
8944,69,-1,0,ks1e,3,16241696,6,0,169352,-1
8945,69,-1,0,ks1ev1,704,16241699,0,0,2922,-1
8946,69,-1,0,Rückmeldungen,29,16242403,0,0,2951,-1
8947,69,-1,0,Rückmeldungen,74,16242432,0,0,3025,-1
8948,69,-1,0,Übersicht,9,16242506,6,0,169361,-1
8949,69,-1,4,kd2f,4,16242515,6,1,169365,-1
8950,69,-1,4,Übersicht,5,16242519,6,1,169370,-1
8951,69,-1,0,ks1c,6,16242524,1,0,3031,-1
8952,69,-1,0,Übersicht,4,16242530,6,0,169374,-1
8953,69,-1,0,ks1e,3,16242534,6,0,169377,-1
8954,69,-1,0,ks1ev2,971,16242537,0,0,4002,-1
8955,69,-1,0,Rückmeldungen,71,16243508,0,0,4073,-1
8956,69,-1,0,Rückmeldungen,44,16243579,0,0,4117,-1
8957,69,-1,0,Übersicht,17,16243623,6,0,169394,-1
8958,69,-1,4,kd2a,6,16243640,6,0,169400,-1
8959,69,22,4,kd2a4,119,16243646,4,0,169519,-1
8960,69,-1,4,kd2a,2,16243765,6,0,169521,-1
8961,69,-1,4,kd2e,6,16243767,6,0,169527,-1
8962,69,-1,4,kd2ev2,252,16243773,0,0,4369,-1
8963,69,-1,4,Übersicht,8,16244025,6,0,169535,-1
8964,69,-1,4,kd2a,3,16244033,6,0,169538,-1
8965,69,22,4,kd2a4,166,16244036,4,0,169704,-1
8966,69,22,4,kd2a4b2_1a,13,16244202,5,0,169717,-1
8967,69,22,4,kd2a4,16,16244215,4,0,169733,-1
8968,69,22,4,kd2a4b3_1a,10,16244231,5,0,169743,-1
8969,69,22,4,kd2a4,24,16244241,4,0,169767,-1
8970,69,22,4,kd2a4b4_1a,66,16244265,5,0,169833,-1
8971,69,22,4,kd2a4,57,16244331,4,0,169890,-1
8972,69,23,4,kd2a1,761,16244388,4,0,170651,-1
8973,69,23,4,kd2a1k1_1a,197,16245149,3,0,4566,-1
8974,69,23,4,kd2a1,19,16245346,4,0,170670,-1
8975,69,23,4,kd2a1k2_1a,59,16245365,3,0,4625,-1
8976,69,23,4,kd2a1k2_1a,99,16245424,3,0,4724,-1
8977,69,-1,4,Logout,0,16245523,6,0,170670,-1
8978,70,-1,4,Startseite,39,16070088,6,0,39,-1
8979,70,-1,4,Tour,237,16070127,6,0,276,-1
8980,70,-1,4,Übersicht,15,16070364,6,0,291,-1
8981,70,-1,0,ks1c,61,16070379,1,0,61,-1
8982,70,0,0,ks1c1ue3_1,93,16070440,2,0,154,0
8983,70,0,0,ks1c1ue1_1,58,16070533,2,0,212,1
8984,70,0,0,ks1c1ue4_1,60,16070591,2,0,272,1
8985,70,-1,0,ks1c,14,16070651,1,0,286,-1
8986,70,0,0,ks1c1ue7_1,101,16070665,2,0,387,0
8987,70,0,0,ks1c1ue2_1,48,16070766,2,0,435,0
8988,70,0,0,ks1c1ue5_1,77,16070814,2,0,512,1
8989,70,0,0,ks1c1ue6_1,131,16070891,2,0,643,0
8990,70,0,0,ks1c1ue8_1,67,16071022,2,0,710,1
8991,70,-1,0,Startseite,22,16071089,6,0,313,-1
8992,70,-1,0,Tour,3,16071111,6,0,316,-1
8993,70,-1,0,Übersicht,13,16071114,6,0,329,-1
8994,70,-1,4,kd2a,6,16071127,6,0,335,-1
8995,70,22,4,kd2a4,108,16071133,4,0,443,-1
8996,70,22,4,kd2a4k1_1a,86,16071241,3,0,796,-1
8997,70,22,4,kd2a4k3_1a,117,16071327,3,0,913,-1
8998,70,22,4,kd2a4,9,16071444,4,0,452,-1
8999,70,23,4,kd2a1,122,16071453,4,0,574,-1
9000,70,23,4,kd2a1b1_1a,36,16071575,5,0,610,-1
